Suburb,Address,Type,Method,SellerG,Date,CouncilArea,Regionname
Chadstone,3/10 Euroka St,t,S,Buxton,3/09/2016,Monash,Southern Metropolitan
Chadstone,16 Moroney Dr,h,S,Jellis,3/12/2016,Monash,Southern Metropolitan
Chadstone,8B Moorong St,h,VB,Purplebricks,4/02/2016,Monash,Southern Metropolitan
Chadstone,2/44 Railway Pde S,u,S,Bekdon,4/06/2016,Monash,Southern Metropolitan
Chadstone,23 Thurloo St,h,S,Buxton,6/08/2016,Monash,Southern Metropolitan
Chadstone,2/4 Lenna Ct,t,S,Buxton,7/11/2016,Monash,Southern Metropolitan
Chadstone,2/12 Moorong St,t,S,Buxton,11/02/2017,Monash,Southern Metropolitan
Chadstone,5 Bullarto St,h,S,Ray,13/08/2016,Monash,Southern Metropolitan
Chadstone,15 Aloomba St,h,S,Gary,15/10/2016,Monash,Southern Metropolitan
Chadstone,4/5 Rae St,h,PI,hockingstuart,15/10/2016,Monash,Southern Metropolitan
Chadstone,1/19 Warrina St,t,SP,Buxton,17/09/2016,Monash,Southern Metropolitan
Chadstone,3 Yambie La,h,PI,LITTLE,17/09/2016,Monash,Southern Metropolitan
Chadstone,7 Inga Ct,h,S,Buxton,18/03/2017,Monash,Southern Metropolitan
Chadstone,2 Fitzroy Gr,h,S,hockingstuart,22/05/2016,Monash,Southern Metropolitan
Chadstone,1/32 Kelly St,h,S,Buxton,24/09/2016,Monash,Southern Metropolitan
Chadstone,4 Jacana Ct,h,S,McGrath,25/02/2017,Monash,Southern Metropolitan
Chadstone,15 Grandview Rd,h,S,Buxton,27/11/2016,Monash,Southern Metropolitan
Chadstone,23 Jacana St,h,SP,Thomson,27/11/2016,Monash,Southern Metropolitan
Chadstone,2/2 Robert St,t,S,Buxton,28/05/2016,Monash,Southern Metropolitan
Chadstone,2/19 Thurloo St,t,S,Ray,28/08/2016,Monash,Southern Metropolitan
Clifton Hill,60a Hodgkinson St,h,S,Nelson,3/09/2016,Yarra,Northern Metropolitan
Clifton Hill,66 Noone St,h,S,Harrington,4/06/2016,Yarra,Northern Metropolitan
Clifton Hill,13 Caroline St,h,S,Nelson,7/11/2016,Yarra,Northern Metropolitan
Clifton Hill,3/68 Noone St,t,S,Collins,7/11/2016,Yarra,Northern Metropolitan
Clifton Hill,86 Hodgkinson St,h,S,Collins,8/10/2016,Yarra,Northern Metropolitan
Clifton Hill,119 Roseneath St,h,S,Nelson,8/10/2016,Yarra,Northern Metropolitan
Clifton Hill,85 Roseneath St,h,S,Harrington,8/10/2016,Yarra,Northern Metropolitan
Clifton Hill,413a Wellington St,h,S,Jellis,8/10/2016,Yarra,Northern Metropolitan
Clifton Hill,32 Caroline St,h,S,Collins,10/09/2016,Yarra,Northern Metropolitan
Clifton Hill,17 Myrtle St,h,S,Nelson,10/09/2016,Yarra,Northern Metropolitan
Clifton Hill,12 Kiewa St,h,SP,Nelson,10/12/2016,Yarra,Northern Metropolitan
Clifton Hill,40 Myrtle St,h,S,Jellis,10/12/2016,Yarra,Northern Metropolitan
Clifton Hill,195 Gold St,h,S,Nelson,12/11/2016,Yarra,Northern Metropolitan
Clifton Hill,3/30 Edmund St,u,S,iTRAK,13/08/2016,Yarra,Northern Metropolitan
Clifton Hill,4/56 John St,u,VB,Collins,13/08/2016,Yarra,Northern Metropolitan
Clifton Hill,11 Page St,h,S,Collins,13/08/2016,Yarra,Northern Metropolitan
Clifton Hill,36 Ogrady St,h,S,Nelson,15/10/2016,Yarra,Northern Metropolitan
Clifton Hill,69 Field St,h,SP,Harrington,16/07/2016,Yarra,Northern Metropolitan
Clifton Hill,40 Spensley St,h,S,Nelson,17/09/2016,Yarra,Northern Metropolitan
Clifton Hill,2A Council St,h,VB,Nelson,18/03/2017,Yarra,Northern Metropolitan
Clifton Hill,31 Fenwick St,h,VB,Nelson,18/03/2017,Yarra,Northern Metropolitan
Clifton Hill,104 Noone St,h,S,Nelson,18/03/2017,Yarra,Northern Metropolitan
Clifton Hill,7/37 Groom St,u,S,Collins,18/06/2016,Yarra,Northern Metropolitan
Clifton Hill,49 Fenwick St,h,S,Nelson,19/11/2016,Yarra,Northern Metropolitan
Clifton Hill,1 John St,h,S,Nelson,22/05/2016,Yarra,Northern Metropolitan
Clifton Hill,18 Barries Pl,t,SP,Jellis,24/09/2016,Yarra,Northern Metropolitan
Clifton Hill,1/493 Hoddle St,u,SP,Jellis,24/09/2016,Yarra,Northern Metropolitan
Clifton Hill,20 Gordon St,h,S,Collins,25/02/2017,Yarra,Northern Metropolitan
Clifton Hill,1/1 Marshall Pl,h,S,Nelson,25/02/2017,Yarra,Northern Metropolitan
Clifton Hill,48 Council St,h,VB,Nelson,26/07/2016,Yarra,Northern Metropolitan
Clifton Hill,3 Hodgkinson St,h,S,Nelson,27/06/2016,Yarra,Northern Metropolitan
Clifton Hill,53 John St,t,VB,Miles,28/08/2016,Yarra,Northern Metropolitan
Coburg,29 Molesworth St,h,SP,Brad,3/09/2016,Moreland,Northern Metropolitan
Coburg,10 Shackell St,h,S,Nelson,3/09/2016,Moreland,Northern Metropolitan
Coburg,37 Elizabeth St,h,S,Nelson,3/12/2016,Moreland,Northern Metropolitan
Coburg,38 Harding St,h,S,Nelson,3/12/2016,Moreland,Northern Metropolitan
Coburg,1/58 Moore St,t,S,Nelson,3/12/2016,Moreland,Northern Metropolitan
Coburg,181 Munro St,h,S,Del,3/12/2016,Moreland,Northern Metropolitan
Coburg,43 Ohea St,h,S,Nelson,3/12/2016,Moreland,Northern Metropolitan
Coburg,8 Watchtower Rd,h,PI,Walshe,4/02/2016,Moreland,Northern Metropolitan
Coburg,12 Hardwick St,h,S,Jellis,4/03/2017,Moreland,Northern Metropolitan
Coburg,3 Mavis St,h,S,Nelson,4/03/2017,Moreland,Northern Metropolitan
Coburg,243 Moreland Rd,h,S,Ray,4/03/2017,Moreland,Northern Metropolitan
Coburg,61 Murray Rd,h,S,hockingstuart,4/03/2017,Moreland,Northern Metropolitan
Coburg,45 Portland St,h,VB,Jellis,4/03/2017,Moreland,Northern Metropolitan
Coburg,6 Stawell St,h,S,Brad,4/03/2017,Moreland,Northern Metropolitan
Coburg,35 The Grove,u,PI,Peter,4/03/2017,Moreland,Northern Metropolitan
Coburg,171 Moreland Rd,h,PI,Jellis,4/06/2016,Moreland,Northern Metropolitan
Coburg,191 Ohea St,h,S,LITTLE,4/06/2016,Moreland,Northern Metropolitan
Coburg,33 Wellington St,h,S,Peter,4/06/2016,Moreland,Northern Metropolitan
Coburg,16 Linda St,h,S,Jellis,6/08/2016,Moreland,Northern Metropolitan
Coburg,6 Shackell St,h,SP,Nelson,6/08/2016,Moreland,Northern Metropolitan
Coburg,15/1 Manna Gum Ct,t,PI,Brace,7/05/2016,Moreland,Northern Metropolitan
Coburg,56 Rose St,h,VB,Nelson,7/05/2016,Moreland,Northern Metropolitan
Coburg,27 Higinbotham St,h,S,Brad,7/11/2016,Moreland,Northern Metropolitan
Coburg,2/6 McKay St,u,SP,Jellis,7/11/2016,Moreland,Northern Metropolitan
Coburg,2/58 Moore St,t,S,Nelson,7/11/2016,Moreland,Northern Metropolitan
Coburg,7/13 Clarendon St,u,S,Nelson,8/10/2016,Moreland,Northern Metropolitan
Coburg,3/58 Moore St,t,VB,Nelson,8/10/2016,Moreland,Northern Metropolitan
Coburg,105 Moreland Rd,h,S,Nicholson,8/10/2016,Moreland,Northern Metropolitan
Coburg,107 Moreland Rd,h,S,Nicholson,8/10/2016,Moreland,Northern Metropolitan
Coburg,109 Moreland Rd,h,S,Nicholson,8/10/2016,Moreland,Northern Metropolitan
Coburg,2 Quarry Cct,h,S,Nelson,8/10/2016,Moreland,Northern Metropolitan
Coburg,114 Reynard St,h,SP,Nelson,8/10/2016,Moreland,Northern Metropolitan
Coburg,3/262 Reynard St,t,PI,Ray,8/10/2016,Moreland,Northern Metropolitan
Coburg,60 Glengyle St,h,S,Nelson,10/09/2016,Moreland,Northern Metropolitan
Coburg,8/6 McKay St,u,S,Nelson,10/09/2016,Moreland,Northern Metropolitan
Coburg,4/44 Victoria St,u,SP,Peter,10/09/2016,Moreland,Northern Metropolitan
Coburg,2/118 Bruce St,t,S,Nelson,10/12/2016,Moreland,Northern Metropolitan
Coburg,31 Elizabeth St,h,S,Peter,10/12/2016,Moreland,Northern Metropolitan
Coburg,7 Gladstone St,h,S,Jellis,10/12/2016,Moreland,Northern Metropolitan
Coburg,21 Governors Rd,h,S,Nelson,10/12/2016,Moreland,Northern Metropolitan
Coburg,56 The Grove,h,VB,hockingstuart,10/12/2016,Moreland,Northern Metropolitan
Coburg,5 Donne St,h,S,ASL,12/11/2016,Moreland,Northern Metropolitan
Coburg,41 Service St,h,SP,Re,12/11/2016,Moreland,Northern Metropolitan
Coburg,1 Sutherland St,h,S,Nelson,12/11/2016,Moreland,Northern Metropolitan
Coburg,38 Budds St,t,SP,Nelson,13/08/2016,Moreland,Northern Metropolitan
Coburg,1e The Avenue,h,S,Woodards,14/05/2016,Moreland,Northern Metropolitan
Coburg,53 Hawthorn St,h,S,Nelson,15/10/2016,Moreland,Northern Metropolitan
Coburg,4 Miller St,h,S,Nelson,15/10/2016,Moreland,Northern Metropolitan
Coburg,13 Shaftsbury St,h,SP,Nelson,15/10/2016,Moreland,Northern Metropolitan
Coburg,12 Gordon St,h,S,Brad,16/04/2016,Moreland,Northern Metropolitan
Coburg,11/5 Industry La,u,VB,Nelson,16/04/2016,Moreland,Northern Metropolitan
Coburg,23 Berry St,h,S,Peter,16/07/2016,Moreland,Northern Metropolitan
Coburg,4/93 Harding St,t,VB,Ray,17/09/2016,Moreland,Northern Metropolitan
Coburg,45 Kerferd St,h,SP,Peter,17/09/2016,Moreland,Northern Metropolitan
Coburg,15/1 Manna Gum Ct,t,PI,Brace,17/09/2016,Moreland,Northern Metropolitan
Coburg,3 Phillips St,h,S,Considine,17/09/2016,Moreland,Northern Metropolitan
Coburg,19 Audley St,h,S,Ray,18/03/2017,Moreland,Northern Metropolitan
Coburg,13 Carron St,t,S,Ray,18/03/2017,Moreland,Northern Metropolitan
Coburg,196 Ohea St,h,S,Brad,18/03/2017,Moreland,Northern Metropolitan
Coburg,9 Vincent St,h,S,Nelson,18/03/2017,Moreland,Northern Metropolitan
Coburg,6 Farm Rd,h,PI,RT,18/06/2016,Moreland,Northern Metropolitan
Coburg,89 Gordon St,h,S,Nelson,18/06/2016,Moreland,Northern Metropolitan
Coburg,31 Hardwick St,h,S,Nelson,18/06/2016,Moreland,Northern Metropolitan
Coburg,13 Hudson St,h,PI,Jellis,18/06/2016,Moreland,Northern Metropolitan
Coburg,203 Munro St,h,S,RE,18/06/2016,Moreland,Northern Metropolitan
Coburg,403/19 Pentridge Bvd,u,SP,Raine,18/06/2016,Moreland,Northern Metropolitan
Coburg,8 Gilbert St,h,S,Jellis,19/11/2016,Moreland,Northern Metropolitan
Coburg,1/33 Sheffield St,h,SP,Jellis,19/11/2016,Moreland,Northern Metropolitan
Coburg,52 Stawell St,h,S,Re,19/11/2016,Moreland,Northern Metropolitan
Coburg,4/2 Vincent St,u,S,Nelson,19/11/2016,Moreland,Northern Metropolitan
Coburg,59 Moore St,h,S,Brad,22/08/2016,Moreland,Northern Metropolitan
Coburg,5/39 Service St,t,S,Nelson,22/08/2016,Moreland,Northern Metropolitan
Coburg,2 Walsh St,h,S,Raine,22/08/2016,Moreland,Northern Metropolitan
Coburg,24 Webb St,h,S,Nelson,22/08/2016,Moreland,Northern Metropolitan
Coburg,27 Bruce St,h,PI,Raine,23/04/2016,Moreland,Northern Metropolitan
Coburg,185 Moreland Rd,h,S,Raine,23/04/2016,Moreland,Northern Metropolitan
Coburg,155 Nicholson St,h,S,Ray,23/04/2016,Moreland,Northern Metropolitan
Coburg,11 Station St,h,S,Brad,23/04/2016,Moreland,Northern Metropolitan
Coburg,144 The Avenue,h,VB,Nelson,23/04/2016,Moreland,Northern Metropolitan
Coburg,2 Franklin St,h,S,Jellis,24/09/2016,Moreland,Northern Metropolitan
Coburg,3/20 Loch St,t,S,Ray,24/09/2016,Moreland,Northern Metropolitan
Coburg,50a Rennie St,h,S,Nelson,24/09/2016,Moreland,Northern Metropolitan
Coburg,1 Shaftsbury St,h,SP,Grantham,24/09/2016,Moreland,Northern Metropolitan
Coburg,3/30 Shaftsbury St,u,S,RT,24/09/2016,Moreland,Northern Metropolitan
Coburg,211 Bell St,h,S,Brad,25/02/2017,Moreland,Northern Metropolitan
Coburg,15 Hardwick St,h,PI,Raine,25/02/2017,Moreland,Northern Metropolitan
Coburg,6 Hardwick St,h,S,Nelson,25/02/2017,Moreland,Northern Metropolitan
Coburg,32A Kelson St,h,VB,Jellis,25/02/2017,Moreland,Northern Metropolitan
Coburg,37 Kelson St,h,SP,Brad,25/02/2017,Moreland,Northern Metropolitan
Coburg,48 Murray St,h,S,Nelson,25/02/2017,Moreland,Northern Metropolitan
Coburg,25a Ohea St,h,SA,Peter,25/02/2017,Moreland,Northern Metropolitan
Coburg,212 Reynard St,h,S,Hodges,25/02/2017,Moreland,Northern Metropolitan
Coburg,96 Reynard St,h,S,Brad,25/02/2017,Moreland,Northern Metropolitan
Coburg,2/618 Sydney Rd,t,S,Brad,25/02/2017,Moreland,Northern Metropolitan
Coburg,185 The Avenue,h,S,Jellis,25/02/2017,Moreland,Northern Metropolitan
Coburg,14 Rose St,h,PI,Peter,26/07/2016,Moreland,Northern Metropolitan
Coburg,3/19 Chandos St,u,S,Ray,27/06/2016,Moreland,Northern Metropolitan
Coburg,124 Ohea St,h,PI,Raine,27/06/2016,Moreland,Northern Metropolitan
Coburg,5/228 Reynard St,h,S,Nelson,27/06/2016,Moreland,Northern Metropolitan
Coburg,32 Rose St,h,S,Peter,27/06/2016,Moreland,Northern Metropolitan
Coburg,9 Sargood St,h,S,Nelson,27/06/2016,Moreland,Northern Metropolitan
Coburg,1/51 The Grove,h,S,Jellis,27/06/2016,Moreland,Northern Metropolitan
Coburg,3/117 Gordon St,t,S,Nelson,27/11/2016,Moreland,Northern Metropolitan
Coburg,100 Reynard St,h,PI,Re,27/11/2016,Moreland,Northern Metropolitan
Coburg,28 Rodda St,h,S,Jellis,27/11/2016,Moreland,Northern Metropolitan
Coburg,38 Soudan St,h,S,hockingstuart,27/11/2016,Moreland,Northern Metropolitan
Coburg,11 Vincent St,h,SP,Nelson,27/11/2016,Moreland,Northern Metropolitan
Coburg,9 Beckley St,h,S,Nelson,28/05/2016,Moreland,Northern Metropolitan
Coburg,265 Bell St,h,VB,Nelson,28/05/2016,Moreland,Northern Metropolitan
Coburg,2/44 Berry St,t,S,Nelson,28/05/2016,Moreland,Northern Metropolitan
Coburg,3/87 Gaffney St,u,SP,Raine,28/05/2016,Moreland,Northern Metropolitan
Coburg,13 Kaye Ct,h,S,Jellis,28/05/2016,Moreland,Northern Metropolitan
Coburg,2 McPherson St,h,S,Nelson,28/05/2016,Moreland,Northern Metropolitan
Coburg,5 Saunders St,h,PI,Nelson,28/05/2016,Moreland,Northern Metropolitan
Coburg,6 Younger St,h,SP,Brad,28/05/2016,Moreland,Northern Metropolitan
Coburg,10/23 Baxter St,u,S,Nelson,28/08/2016,Moreland,Northern Metropolitan
Coburg,35 Campbell St,h,S,Jellis,28/08/2016,Moreland,Northern Metropolitan
Coburg,40 Elizabeth St,h,SP,Brad,28/08/2016,Moreland,Northern Metropolitan
Coburg,29 Hardwick St,h,S,Nelson,28/08/2016,Moreland,Northern Metropolitan
Coburg,18 Industry La,t,S,Peter,28/08/2016,Moreland,Northern Metropolitan
Coburg,1/38 Victoria St,h,S,Nelson,28/08/2016,Moreland,Northern Metropolitan
Coburg,12 Geake St,h,PI,Ray,30/07/2016,Moreland,Northern Metropolitan
Coburg,136 Gordon St,h,S,hockingstuart,30/07/2016,Moreland,Northern Metropolitan
Coburg,44 Quarry Cct,u,S,Ray,30/07/2016,Moreland,Northern Metropolitan
Coburg,133 Rennie St,h,SP,Jellis,30/07/2016,Moreland,Northern Metropolitan
Coburg North,38B Livingstone St,h,S,Nelson,3/12/2016,Moreland,Northern Metropolitan
Coburg North,15 Ronald St,h,SP,hockingstuart,3/12/2016,Moreland,Northern Metropolitan
Coburg North,3/1 Headley St,t,S,McGrath,4/03/2017,Moreland,Northern Metropolitan
Coburg North,5/1 Headley St,t,S,McGrath,4/03/2017,Moreland,Northern Metropolitan
Coburg North,24 Newlands Rd,h,SP,Brad,4/03/2017,Moreland,Northern Metropolitan
Coburg North,4 Pixel Cct,h,SP,hockingstuart,4/03/2017,Moreland,Northern Metropolitan
Coburg North,53 Ronald St,h,SP,Barry,4/03/2017,Moreland,Northern Metropolitan
Coburg North,27 McMahons Rd,h,S,Nelson,4/06/2016,Moreland,Northern Metropolitan
Coburg North,7 Manly Ct,h,S,Nelson,7/05/2016,Moreland,Northern Metropolitan
Coburg North,199 Elizabeth St,h,SP,Nelson,7/11/2016,Moreland,Northern Metropolitan
Coburg North,2b Rollo St,t,S,Nelson,7/11/2016,Moreland,Northern Metropolitan
Coburg North,17 Mathieson St,h,S,Nelson,8/10/2016,Moreland,Northern Metropolitan
Coburg North,4 Sharp Gr,h,S,Love,8/10/2016,Moreland,Northern Metropolitan
Coburg North,13 Pixel Cct,h,S,Nelson,10/09/2016,Moreland,Northern Metropolitan
Coburg North,1 Boyne St,h,SP,Raine,10/12/2016,Moreland,Northern Metropolitan
Coburg North,19A Tilley St,h,PI,Jellis,10/12/2016,Moreland,Northern Metropolitan
Coburg North,23 Goleen St,h,S,Barry,11/03/2017,Moreland,Northern Metropolitan
Coburg North,17 Convent Ct,h,S,First,12/11/2016,Moreland,Northern Metropolitan
Coburg North,9 Marama St,h,S,Ray,12/11/2016,Moreland,Northern Metropolitan
Coburg North,1 McDonnell Rd,h,SP,Nelson,12/11/2016,Moreland,Northern Metropolitan
Coburg North,5 Rollo St,h,S,Nelson,12/11/2016,Moreland,Northern Metropolitan
Coburg North,25 Williams Rd,h,S,Brad,13/08/2016,Moreland,Northern Metropolitan
Coburg North,16 Smith St,h,S,Nelson,15/10/2016,Moreland,Northern Metropolitan
Coburg North,47 Boyne St,h,S,Raine,18/03/2017,Moreland,Northern Metropolitan
Coburg North,2/26 Renown St,u,S,Brad,18/03/2017,Moreland,Northern Metropolitan
Coburg North,18 Ronald St,h,S,hockingstuart,18/03/2017,Moreland,Northern Metropolitan
Coburg North,3 Aperture St,h,S,Ray,18/06/2016,Moreland,Northern Metropolitan
Coburg North,127 Elizabeth St,h,S,Brad,18/06/2016,Moreland,Northern Metropolitan
Coburg North,143 Elizabeth St,h,S,hockingstuart,18/06/2016,Moreland,Northern Metropolitan
Coburg North,2 Headley St,h,S,hockingstuart,18/06/2016,Moreland,Northern Metropolitan
Coburg North,3 Golf Rd,h,PI,Jellis,19/11/2016,Moreland,Northern Metropolitan
Coburg North,27 Snapshot Dr,h,S,Ray,19/11/2016,Moreland,Northern Metropolitan
Coburg North,67 Boundary Rd,h,S,Raine,22/08/2016,Moreland,Northern Metropolitan
Coburg North,203b Elizabeth St,t,S,Ray,23/04/2016,Moreland,Northern Metropolitan
Coburg North,146 Elizabeth St,h,S,Ray,24/09/2016,Moreland,Northern Metropolitan
Coburg North,64 Elizabeth St,h,SP,Barry,25/02/2017,Darebin,Northern Metropolitan
Coburg North,24 Norris St,h,SP,Jellis,26/07/2016,Moreland,Northern Metropolitan
Coburg North,45 Shorts Rd,h,S,Nelson,26/07/2016,Moreland,Northern Metropolitan
Coburg North,2 Carr St,h,S,Jellis,27/11/2016,Moreland,Northern Metropolitan
Collingwood,69 Hotham St,t,S,Jellis,3/09/2016,Yarra,Northern Metropolitan
Collingwood,130 Keele St,h,S,LITTLE,3/09/2016,Yarra,Northern Metropolitan
Collingwood,10/79 Oxford St,u,S,Jellis,3/09/2016,Yarra,Northern Metropolitan
Collingwood,2/79 Oxford St,u,S,Nelson,3/09/2016,Yarra,Northern Metropolitan
Collingwood,20 Hotham St,h,S,Jellis,3/12/2016,Yarra,Northern Metropolitan
Collingwood,65B Hotham St,h,S,Nelson,4/03/2017,Yarra,Northern Metropolitan
Collingwood,93 Hotham St,h,S,Jellis,4/03/2017,Yarra,Northern Metropolitan
Collingwood,15/18 Islington St,t,SP,Nelson,4/03/2017,Yarra,Northern Metropolitan
Collingwood,4/170 Oxford St,u,S,Jellis,4/03/2017,Yarra,Northern Metropolitan
Collingwood,6/78 Oxford St,u,S,Jellis,4/03/2017,Yarra,Northern Metropolitan
Collingwood,9/22 Stanley St,u,SP,Jellis,4/03/2017,Yarra,Northern Metropolitan
Collingwood,306/40 Stanley St,u,VB,Collins,4/03/2017,Yarra,Northern Metropolitan
Collingwood,110/3 Hoddle St,u,SP,Biggin,7/11/2016,Yarra,Northern Metropolitan
Collingwood,20 Emma St,h,S,Nelson,8/10/2016,Yarra,Northern Metropolitan
Collingwood,307/11 Hoddle St,u,SP,Woodards,8/10/2016,Yarra,Northern Metropolitan
Collingwood,5/77 Little Oxford St,u,S,Nelson,8/10/2016,Yarra,Northern Metropolitan
Collingwood,130 Perry St,t,S,Jellis,10/09/2016,Yarra,Northern Metropolitan
Collingwood,1/79 Oxford St,h,S,Jellis,11/02/2017,Yarra,Northern Metropolitan
Collingwood,382 Wellington St,h,S,Jellis,12/11/2016,Yarra,Northern Metropolitan
Collingwood,4/13 Alexander St,u,S,Jellis,13/08/2016,Yarra,Northern Metropolitan
Collingwood,1/60 Budd St,t,S,Jellis,14/05/2016,Yarra,Northern Metropolitan
Collingwood,27/78 Oxford St,u,PI,Biggin,14/05/2016,Yarra,Northern Metropolitan
Collingwood,82 Sackville St,h,S,Jellis,14/05/2016,Yarra,Northern Metropolitan
Collingwood,18 Derby St,h,S,Peter,15/10/2016,Yarra,Northern Metropolitan
Collingwood,84 Budd St,h,S,hockingstuart,16/04/2016,Yarra,Northern Metropolitan
Collingwood,38/99 Oxford St,u,S,Nelson,16/04/2016,Yarra,Northern Metropolitan
Collingwood,2/13 Alexander St,u,S,Woodards,16/07/2016,Yarra,Northern Metropolitan
Collingwood,15/78 Oxford St,u,SP,Jellis,16/07/2016,Yarra,Northern Metropolitan
Collingwood,6 Forest St,h,S,Jellis,17/09/2016,Yarra,Northern Metropolitan
Collingwood,10/76 Oxford St,u,S,Biggin,17/09/2016,Yarra,Northern Metropolitan
Collingwood,98 Hotham St,h,S,Jellis,18/03/2017,Yarra,Northern Metropolitan
Collingwood,182 Keele St,h,S,Jellis,18/03/2017,Yarra,Northern Metropolitan
Collingwood,107/10 Stanley St,u,VB,Jellis,18/03/2017,Yarra,Northern Metropolitan
Collingwood,5/22 Stanley St,u,S,Peter,18/03/2017,Yarra,Northern Metropolitan
Collingwood,5 Charlotte St,h,SP,Peter,19/11/2016,Yarra,Northern Metropolitan
Collingwood,2/60 Budd St,t,S,Peter,22/05/2016,Yarra,Northern Metropolitan
Collingwood,10/30 Mater St,u,S,Jellis,22/08/2016,Yarra,Northern Metropolitan
Collingwood,8/79 Oxford St,u,S,Jellis,22/08/2016,Yarra,Northern Metropolitan
Collingwood,5/61 Little Oxford St,u,S,Jellis,24/09/2016,Yarra,Northern Metropolitan
Collingwood,31/78 Oxford St,u,S,Jellis,24/09/2016,Yarra,Northern Metropolitan
Collingwood,8/115 Oxford St,u,VB,Nelson,25/02/2017,Yarra,Northern Metropolitan
Collingwood,12/120 Cambridge St,u,S,Nelson,28/05/2016,Yarra,Northern Metropolitan
Collingwood,8/122 Sackville St,u,S,Biggin,28/05/2016,Yarra,Northern Metropolitan
Collingwood,29/78 Oxford St,u,PI,Jellis,30/07/2016,Yarra,Northern Metropolitan
Doncaster,329 George St,h,S,Barry,3/09/2016,Manningham,Eastern Metropolitan
Doncaster,2/20 Wetherby Rd,u,S,Barry,3/09/2016,Manningham,Eastern Metropolitan
Doncaster,5 Boyd St,h,S,Barry,3/12/2016,Manningham,Eastern Metropolitan
Doncaster,20 Finlayson St,h,S,Jellis,3/12/2016,Manningham,Eastern Metropolitan
Doncaster,39 Frederick St,t,S,Barry,3/12/2016,Manningham,Eastern Metropolitan
Doncaster,19 Hanke Rd,h,PI,Barry,3/12/2016,Manningham,Eastern Metropolitan
Doncaster,47 Roseland Gr,h,SP,Jellis,3/12/2016,Manningham,Eastern Metropolitan
Doncaster,33 Thiele St,h,S,Barry,3/12/2016,Manningham,Eastern Metropolitan
Doncaster,12 Murillo Ct,h,PI,Ray,4/03/2017,Manningham,Eastern Metropolitan
Doncaster,2 Nola St,h,VB,hockingstuart,4/03/2017,Manningham,Eastern Metropolitan
Doncaster,8/3 Carnarvon St,u,PI,Barry,4/06/2016,Manningham,Eastern Metropolitan
Doncaster,1a Morris St,h,S,Jellis,6/08/2016,Manningham,Eastern Metropolitan
Doncaster,5 Arnold Gr,h,S,hockingstuart,7/05/2016,Manningham,Eastern Metropolitan
Doncaster,72 Board St,h,PI,Ray,7/05/2016,Manningham,Eastern Metropolitan
Doncaster,22 Saxon St,h,PI,Barry,7/05/2016,Manningham,Eastern Metropolitan
Doncaster,3/37 Highview Dr,u,S,Barry,7/11/2016,Manningham,Eastern Metropolitan
Doncaster,3 Maralee Pl,h,S,Jellis,7/11/2016,Manningham,Eastern Metropolitan
Doncaster,41 Pettys La,h,S,Ray,7/11/2016,Manningham,Eastern Metropolitan
Doncaster,33 Somerville St,h,S,Jellis,7/11/2016,Manningham,Eastern Metropolitan
Doncaster,6/14 Firth St,u,VB,Ross,8/10/2016,Manningham,Eastern Metropolitan
Doncaster,36 Henry St,h,S,Jellis,8/10/2016,Manningham,Eastern Metropolitan
Doncaster,49 Burgundy Dr,h,S,Barry,10/09/2016,Manningham,Eastern Metropolitan
Doncaster,35 Bordeaux St,h,S,Jellis,10/12/2016,Manningham,Eastern Metropolitan
Doncaster,4 Colston Cl,h,PI,Barry,10/12/2016,Manningham,Eastern Metropolitan
Doncaster,5/333 George St,u,S,Barry,10/12/2016,Manningham,Eastern Metropolitan
Doncaster,1 Graeme Cl,h,S,Barry,10/12/2016,Manningham,Eastern Metropolitan
Doncaster,10 Hampshire Rd,h,S,Barry,11/03/2017,Manningham,Eastern Metropolitan
Doncaster,28 Dunoon St,h,S,Ray,12/11/2016,Manningham,Eastern Metropolitan
